Id,SalePrice
2735,139290.7928580464
2736,141921.41924954395
2737,123994.97857230745
2738,131269.42247320263
2739,133974.02352156662
2740,133735.9838803628
2741,160027.61992199023
2742,152037.4858459928
2743,156069.18194862836
2744,163300.5696391524
2745,137987.42574273312
2746,143148.11329485098
2747,172037.63726588755
2748,119738.59729739645
2749,132977.6219247619
2750,117088.2828794427
2751,136212.02956412625
2752,186099.03762644797
2753,153523.04550830738
2754,200811.61206751043
2755,135092.52168563177
2756,86249.8317010882
2757,43925.97043162996
2758,69166.58141926864
2759,175393.80659483568
2760,123827.70876416005
2761,141257.95137721318
2762,139416.70961359597
2763,181894.19150321838
2764,145694.60073961367
2765,289797.7243414882
2766,139063.9835403742
2767,82786.32517980604
2768,135463.364397199
2769,146134.10809222728
2770,128784.60320322399
2771,101130.66904729235
2772,103735.89338357624
2773,176906.44532637473
2774,169695.55431031593
2775,124666.1726528263
2776,140585.58713482207
2777,162062.6962299873
2778,109496.6030115569
2779,128940.12092166519
2780,108289.30248219057
2781,100064.41183831284
2782,101499.7295727786
2783,107084.7608716989
2784,129095.84420481173
2785,134033.9626695738
2786,53159.60226860216
2787,131422.19163089598
2788,73922.01720348898
2789,158187.22509464016
2790,93865.15753614475
2791,111802.8739228571
2792,77317.41393260311
2793,180582.71592323083
2794,105163.75560541858
2795,121398.49072081395
2796,97296.32905266911
2797,253551.4233048884
2798,106473.98157936588
2799,136830.01078212797
2800,70161.20825487777
2801,128422.87520630489
2802,147222.94589134317
2803,181452.49347210463
2804,132205.41358427642
2805,107970.7165519188
2806,77529.34656756392
2807,270682.63792982197
2808,151153.71321540282
2809,133106.21215577124
2810,130042.74482080017
2811,160594.32776418215
2812,186733.40959239547
2813,153121.4392650652
2814,158369.5318461448
2815,113837.93918167273
2816,224417.48643851493
2817,152927.85388240003
2818,135804.64968748117
2819,163068.22238379894
2820,138706.7557024783
2821,98453.68369409832
2822,176290.87246073966
2823,343380.0359009076
2824,178211.460551561
2825,152264.05581201328
2826,138455.73329995346
2827,126821.49326411725
2828,259972.05342256025
2829,189826.6146169236
2830,215470.32682911374
2831,190556.16063793947
2832,248336.1365455784
2833,326105.2093519289
2834,242581.02768109136
2835,250959.44560603026
2836,189916.99527795284
2837,142448.47045261145
2838,150328.611128933
2839,170215.96049417608
2840,209851.257324304
2841,206852.4656605652
2842,223283.6343923829
2843,163532.73511549993
2844,167625.64881161388
2845,133125.3716222592
2846,216498.3817719315
2847,220893.09990236702
2848,221412.65933478347
2849,193885.02025163383
2850,264214.89104143775
2851,208607.0934124378
2852,224565.80558982366
2853,229557.73622138778
2854,137128.59159793102
2855,198882.37678438524
2856,202232.39093326035
2857,192832.015758765
2858,206721.88831389675
2859,70601.38269397819
2860,148917.73263491222
2861,124981.1774832099
2862,182135.3681314568
2863,162300.80990998476
2864,268864.5530329406
2865,154432.65587318782
2866,128943.75435414937
2867,90560.53673623173
2868,91852.08082409913
2869,82904.15194844885
2870,116279.68002661085
2871,67487.32313176531
2872,35024.9372572259
2873,83265.30556084972
2874,139885.15133146275
2875,113987.93781131055
2876,169708.7264436918
2877,164384.26836339553
2878,161707.18012615127
2879,143170.79157329936
2880,108029.47740538945
2881,150653.29828218019
2882,207500.57834728566
2883,203546.0825837207
2884,182156.15450873756
2885,185674.5199704001
2886,257808.7863293412
2887,119622.90531907603
2888,151513.18086156502
2889,37762.78108343041
2890,84254.35509263861
2891,157316.45873115308
2892,9580.786113447357
2893,81916.42921897568
2894,17994.587691317385
2895,347470.4625240122
2896,288823.1695169661
2897,231757.4175646288
2898,133645.02302037866
2899,214282.83652098462
2900,154024.63433557018
2901,231988.97502532715
2902,171652.50062929117
2903,313158.2191302964
2904,348072.6188617168
2905,75931.279808524
2906,182136.9745152995
2907,109828.30351802765
2908,115092.11248804725
2909,134939.87060195825
2910,79172.21988392837
2911,77059.39513251948
2912,165486.5348804242
2913,74692.24387639463
2914,68989.08549970524
2915,80337.30420297355
2916,84310.09926245094
2917,163731.20718457215
2918,124707.22532881063
2919,217901.65943130563
